Move,Type,Category,Power Points,Base Power,Accuracy,Battle Effect,Secondary Effect,Secondary Rate,Critical Rate,Speed Priority,Attack URL,Pokemon
Ally Switch,psychic,other,15,0,101,The user teleports using a strange power and switches places with one of its allies. This move's chance of failing rises if it is used in succession.,Switches place with other Pokémon on field,0,0,2,https://serebii.net/attackdex-sv/allyswitch.shtml,Meowscarada
Ally Switch,psychic,other,15,0,101,The user teleports using a strange power and switches places with one of its allies. This move's chance of failing rises if it is used in succession.,Switches place with other Pokémon on field,0,0,2,https://serebii.net/attackdex-sv/allyswitch.shtml,Greavard
Ally Switch,psychic,other,15,0,101,The user teleports using a strange power and switches places with one of its allies. This move's chance of failing rises if it is used in succession.,Switches place with other Pokémon on field,0,0,2,https://serebii.net/attackdex-sv/allyswitch.shtml,Houndstone
Ally Switch,psychic,other,15,0,101,The user teleports using a strange power and switches places with one of its allies. This move's chance of failing rises if it is used in succession.,Switches place with other Pokémon on field,0,0,2,https://serebii.net/attackdex-sv/allyswitch.shtml,Flittle
Ally Switch,psychic,other,15,0,101,The user teleports using a strange power and switches places with one of its allies. This move's chance of failing rises if it is used in succession.,Switches place with other Pokémon on field,0,0,2,https://serebii.net/attackdex-sv/allyswitch.shtml,Espathra
Ally Switch,psychic,other,15,0,101,The user teleports using a strange power and switches places with one of its allies. This move's chance of failing rises if it is used in succession.,Switches place with other Pokémon on field,0,0,2,https://serebii.net/attackdex-sv/allyswitch.shtml,Farigiraf
Amnesia,psychic,other,20,0,101,The user temporarily empties its mind to forget its concerns. This sharply boosts the user's Sp. Def stat.,Raises user's Special Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/amnesia.shtml,Cetoddle
Amnesia,psychic,other,20,0,101,The user temporarily empties its mind to forget its concerns. This sharply boosts the user's Sp. Def stat.,Raises user's Special Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/amnesia.shtml,Cetitan
Amnesia,psychic,other,20,0,101,The user temporarily empties its mind to forget its concerns. This sharply boosts the user's Sp. Def stat.,Raises user's Special Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/amnesia.shtml,Clodsire
Amnesia,psychic,other,20,0,101,The user temporarily empties its mind to forget its concerns. This sharply boosts the user's Sp. Def stat.,Raises user's Special Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/amnesia.shtml,Dudunsparce
Amnesia,psychic,other,20,0,101,The user temporarily empties its mind to forget its concerns. This sharply boosts the user's Sp. Def stat.,Raises user's Special Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/amnesia.shtml,Farigiraf
Amnesia,psychic,other,20,0,101,The user temporarily empties its mind to forget its concerns. This sharply boosts the user's Sp. Def stat.,Raises user's Special Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/amnesia.shtml,Scream Tail
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Dudunsparce
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Glimmet
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Glimmora
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Koraidon
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Klawf
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Nacli
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Naclstack
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Garganacl
Ancient Power,rock,special,5,60,100,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,May raise all user's stats one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/ancientpower.shtml,Clodsire
Aqua Cutter,water,physical,20,70,100,The user expels pressurized water to cut at the target like a blade. This move has a heightened chance of landing a critical hit.,No effect.,0,0.125,0,https://serebii.net/attackdex-sv/aquacutter.shtml,Quaxly
Aqua Cutter,water,physical,20,70,100,The user expels pressurized water to cut at the target like a blade. This move has a heightened chance of landing a critical hit.,No effect.,0,0.125,0,https://serebii.net/attackdex-sv/aquacutter.shtml,Quaxwell
Aqua Cutter,water,physical,20,70,100,The user expels pressurized water to cut at the target like a blade. This move has a heightened chance of landing a critical hit.,No effect.,0,0.125,0,https://serebii.net/attackdex-sv/aquacutter.shtml,Quaquaval
Aqua Cutter,water,physical,20,70,100,The user expels pressurized water to cut at the target like a blade. This move has a heightened chance of landing a critical hit.,No effect.,0,0.125,0,https://serebii.net/attackdex-sv/aquacutter.shtml,Veluza
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Quaxly
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Quaxwell
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Quaquaval
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Wiglett
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Wugtrio
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Veluza
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Finizen
Aqua Jet,water,physical,20,40,100,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",Has increased Speed Priority,0,0.0417,1,https://serebii.net/attackdex-sv/aquajet.shtml,Palafin
Aqua Step,water,physical,10,80,100,The user toys with the target and attacks it using light and fluid dance steps. This also boosts the user's Speed stat.,Raises user's Speed one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/aquastep.shtml,Quaquaval
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Dondozo
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Finizen
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Palafin
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Dudunsparce
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Frigibax
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Arctibax
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Baxcalibur
Aqua Tail,water,physical,10,90,90,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/aquatail.shtml,Cyclizar
Arm Thrust,fighting,physical,20,15,100,The user attacks the target with open-palmed arm thrusts. This move hits two to five times in a row.,Attacks 2-5 times in a row. 37.5% chance of 2 hits. 37.5% chance of 3 hits. 12.5% chance of 4 hits. 12.5% chance of 5 hits,0,0.0417,0,https://serebii.net/attackdex-sv/armthrust.shtml,Pawmo
Arm Thrust,fighting,physical,20,15,100,The user attacks the target with open-palmed arm thrusts. This move hits two to five times in a row.,Attacks 2-5 times in a row. 37.5% chance of 2 hits. 37.5% chance of 3 hits. 12.5% chance of 4 hits. 12.5% chance of 5 hits,0,0.0417,0,https://serebii.net/attackdex-sv/armthrust.shtml,Pawmot
Arm Thrust,fighting,physical,20,15,100,The user attacks the target with open-palmed arm thrusts. This move hits two to five times in a row.,Attacks 2-5 times in a row. 37.5% chance of 2 hits. 37.5% chance of 3 hits. 12.5% chance of 4 hits. 12.5% chance of 5 hits,0,0.0417,0,https://serebii.net/attackdex-sv/armthrust.shtml,Iron Hands
Armor Cannon,fire,special,5,120,100,The user shoots its own armor out as blazing projectiles. This also lowers the user's Defense and Sp. Def stats.,Lowers user's Defense & Special Defense stats by one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/armorcannon.shtml,Armarouge
Assurance,dark,physical,10,60,100,This move's power is doubled if the target has already taken some damage in the same turn.,Doubles damage if target has already received damage this turn.,0,0.0417,0,https://serebii.net/attackdex-sv/assurance.shtml,Tarountula
Assurance,dark,physical,10,60,100,This move's power is doubled if the target has already taken some damage in the same turn.,Doubles damage if target has already received damage this turn.,0,0.0417,0,https://serebii.net/attackdex-sv/assurance.shtml,Spidops
Assurance,dark,physical,10,60,100,This move's power is doubled if the target has already taken some damage in the same turn.,Doubles damage if target has already received damage this turn.,0,0.0417,0,https://serebii.net/attackdex-sv/assurance.shtml,Nymble
Assurance,dark,physical,10,60,100,This move's power is doubled if the target has already taken some damage in the same turn.,Doubles damage if target has already received damage this turn.,0,0.0417,0,https://serebii.net/attackdex-sv/assurance.shtml,Lokix
Assurance,dark,physical,10,60,100,This move's power is doubled if the target has already taken some damage in the same turn.,Doubles damage if target has already received damage this turn.,0,0.0417,0,https://serebii.net/attackdex-sv/assurance.shtml,Farigiraf
Assurance,dark,physical,10,60,100,This move's power is doubled if the target has already taken some damage in the same turn.,Doubles damage if target has already received damage this turn.,0,0.0417,0,https://serebii.net/attackdex-sv/assurance.shtml,Varoom
